assunto;nome;fase;projetista;path;tipo_doc;obra;trecho;codigo;materia;materia_num;pagina;revisao;rev_num;rev_suf;revisao_status;tipo_arquivo
SEQUÊNCIA EXECUTIVA;DE-SPM00021D-114.116-825-C01/850;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/OAE - RAMO 800/DE-SPM00021D-114.116-825-C01_850.R0a.dwg;DE;SPM00021D;114.116;825;C;01;850;R0a;0;a;NOVO;dwg
SEQUÊNCIA EXECUTIVA;DE-SPM00021D-114.116-825-C01/850;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/OAE - RAMO 800/DE-SPM00021D-114.116-825-C01_850.R0a.pdf;DE;SPM00021D;114.116;825;C;01;850;R0a;0;a;NOVO;pdf
OAE Ramo 800 - Memória de cálculo;MC-SPM00021D-114.116-825-C01/801;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/OAE - RAMO 800/MC-SPM00021D-114.116-825-C01_801.R2a.docx;MC;SPM00021D;114.116;825;C;01;801;R2a;2;a;NOVO;docx
OAE Ramo 800 - Memória de cálculo;MC-SPM00021D-114.116-825-C01/801;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/OAE - RAMO 800/MC-SPM00021D-114.116-825-C01_801.R2a.pdf;MC;SPM00021D;114.116;825;C;01;801;R2a;2;a;NOVO;pdf
;DE-SPD115021-115.116-825-C04-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-001.R2a.dwg;DE;SPD115021;115.116;825;C;04;;R2a;2;a;NOVO;dwg
;DE-SPD115021-115.116-825-C04-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-001.R2a.pdf;DE;SPD115021;115.116;825;C;04;;R2a;2;a;NOVO;pdf
;DE-SPD115021-115.116-825-C04-002;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-002.R1c.dwg;DE;SPD115021;115.116;825;C;04;;R1c;1;c;NOVO;dwg
;DE-SPD115021-115.116-825-C04-002;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-002.R1c.pdf;DE;SPD115021;115.116;825;C;04;;R1c;1;c;NOVO;pdf
;DE-SPD115021-115.116-825-C04-003;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-003.R2a.dwg;DE;SPD115021;115.116;825;C;04;;R2a;2;a;NOVO;dwg
;DE-SPD115021-115.116-825-C04-003;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-003.R2a.pdf;DE;SPD115021;115.116;825;C;04;;R2a;2;a;NOVO;pdf
;DE-SPD115021-115.116-825-C04-004;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-004.R0c.dwg;DE;SPD115021;115.116;825;C;04;;R0c;0;c;NOVO;dwg
;DE-SPD115021-115.116-825-C04-004;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-004.R0c.pdf;DE;SPD115021;115.116;825;C;04;;R0c;0;c;NOVO;pdf
;DE-SPD115021-115.116-825-C04-005;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-005.R0c.dwg;DE;SPD115021;115.116;825;C;04;;R0c;0;c;NOVO;dwg
;DE-SPD115021-115.116-825-C04-005;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-005.R0c.pdf;DE;SPD115021;115.116;825;C;04;;R0c;0;c;NOVO;pdf
;DE-SPD115021-115.116-825-C04-006;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-006.R0b.dwg;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-C04-006;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-006.R0b.pdf;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-C04-007;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-007.R1a.dwg;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;dwg
;DE-SPD115021-115.116-825-C04-007;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-007.R1a.pdf;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;pdf
;DE-SPD115021-115.116-825-C04-008;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-008.R0b.dwg;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-C04-008;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-008.R0b.pdf;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-C04-009;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-009.R1a.dwg;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;dwg
;DE-SPD115021-115.116-825-C04-009;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-009.R1a.pdf;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;pdf
;DE-SPD115021-115.116-825-C04-010;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-010.R0b.dwg;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-C04-010;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-010.R0b.pdf;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-C04-011;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-011.R0b.dwg;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-C04-011;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-011.R0b.pdf;DE;SPD115021;115.116;825;C;04;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-C04-012;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-012.R1a.dwg;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;dwg
;DE-SPD115021-115.116-825-C04-012;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/DE-SPD115021-115.116-825-C04-012.R1a.pdf;DE;SPD115021;115.116;825;C;04;;R1a;1;a;NOVO;pdf
;MC-SPD115021-115.116-825-C04-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/MC-SPD115021-115.116-825-C04-001.R3a.docx;MC;SPD115021;115.116;825;C;04;;R3a;3;a;NOVO;docx
;MC-SPD115021-115.116-825-C04-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/C04/MC-SPD115021-115.116-825-C04-001.R3a.pdf;MC;SPD115021;115.116;825;C;04;;R3a;3;a;NOVO;pdf
;DE-SPD115021-115.116-825-M02-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-001.R1a.dwg;DE;SPD115021;115.116;825;M;02;;R1a;1;a;NOVO;dwg
;DE-SPD115021-115.116-825-M02-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-001.R1a.pdf;DE;SPD115021;115.116;825;M;02;;R1a;1;a;NOVO;pdf
;DE-SPD115021-115.116-825-M02-002;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-002.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-002;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-002.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-003;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-003.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-003;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-003.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-004;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-004.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-004;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-004.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-005;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-005.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-005;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-005.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-006;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-006.R0c.dwg;DE;SPD115021;115.116;825;M;02;;R0c;0;c;NOVO;dwg
;DE-SPD115021-115.116-825-M02-006;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-006.R0c.pdf;DE;SPD115021;115.116;825;M;02;;R0c;0;c;NOVO;pdf
;DE-SPD115021-115.116-825-M02-007;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-007.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-007;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-007.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-008;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-008.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-008;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-008.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-009;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-009.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-009;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-009.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-010;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-010.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-010;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-010.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-011;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-011.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-011;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-011.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;DE-SPD115021-115.116-825-M02-012;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-012.R0b.dwg;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;dwg
;DE-SPD115021-115.116-825-M02-012;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/DE-SPD115021-115.116-825-M02-012.R0b.pdf;DE;SPD115021;115.116;825;M;02;;R0b;0;b;NOVO;pdf
;MC-SPD115021-115.116-825-M02-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/MC-SPD115021-115.116-825-M02-001.R2a.docx;MC;SPD115021;115.116;825;M;02;;R2a;2;a;NOVO;docx
;MC-SPD115021-115.116-825-M02-001;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/PASSARELA km 115+200/M02/MC-SPD115021-115.116-825-M02-001.R2a.pdf;MC;SPD115021;115.116;825;M;02;;R2a;2;a;NOVO;pdf
Base para poste de iluminação metálico;DE-SPM00021D-114.116-825-C01/951;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/POSTES DE ILUMINAÇÃO/DE-SPM00021D-114.116-825-C01_951.R1a.dwg;DE;SPM00021D;114.116;825;C;01;951;R1a;1;a;NOVO;dwg
Base para poste de iluminação metálico;DE-SPM00021D-114.116-825-C01/951;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/POSTES DE ILUMINAÇÃO/DE-SPM00021D-114.116-825-C01_951.R1a.pdf;DE;SPM00021D;114.116;825;C;01;951;R1a;1;a;NOVO;pdf
Memória de cálculo - Base para poste de iluminação metálico;MC-SPM00021D-114.116-825-C01/951;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/POSTES DE ILUMINAÇÃO/MC-SPM00021D-114.116-825-C01_951.R0a.docx;MC;SPM00021D;114.116;825;C;01;951;R0a;0;a;NOVO;docx
Memória de cálculo - Base para poste de iluminação metálico;MC-SPM00021D-114.116-825-C01/951;Fase 1;CANHEDO;CANHEDO/FASE 01/07-Projeto de Estruturas/POSTES DE ILUMINAÇÃO/MC-SPM00021D-114.116-825-C01_951.R0a.pdf;MC;SPM00021D;114.116;825;C;01;951;R0a;0;a;NOVO;pdf
Passarela - Iluminação;DE-SPD115021-115.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_001.R2a.dwg;DE;SPD115021;115.116;825;E;02;001;R2a;2;a;NOVO;dwg
Passarela - Iluminação;DE-SPD115021-115.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_001.R2a.pdf;DE;SPD115021;115.116;825;E;02;001;R2a;2;a;NOVO;pdf
Passarela - Entrada de energia;DE-SPD115021-115.116-825-E02/101;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_101.R0b.dwg;DE;SPD115021;115.116;825;E;02;101;R0b;0;b;NOVO;dwg
Passarela - Entrada de energia;DE-SPD115021-115.116-825-E02/101;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_101.R0b.pdf;DE;SPD115021;115.116;825;E;02;101;R0b;0;b;NOVO;pdf
Passarela - Esquema unifilar e comando;DE-SPD115021-115.116-825-E02/102;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_102.R1c.dwg;DE;SPD115021;115.116;825;E;02;102;R1c;1;c;NOVO;dwg
Passarela - Esquema unifilar e comando;DE-SPD115021-115.116-825-E02/102;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E02_102.R1c.pdf;DE;SPD115021;115.116;825;E;02;102;R1c;1;c;NOVO;pdf
Passarela - Detalhes;DE-SPD115021-115.116-825-E04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E04_001.R0b.dwg;DE;SPD115021;115.116;825;E;04;001;R0b;0;b;NOVO;dwg
Passarela - Detalhes;DE-SPD115021-115.116-825-E04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E04_001.R0b.pdf;DE;SPD115021;115.116;825;E;04;001;R0b;0;b;NOVO;pdf
Passarela - Detalhes;DE-SPD115021-115.116-825-E04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E04_002.R0b.dwg;DE;SPD115021;115.116;825;E;04;002;R0b;0;b;NOVO;dwg
Passarela - Detalhes;DE-SPD115021-115.116-825-E04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPD115021-115.116-825-E04_002.R0b.pdf;DE;SPD115021;115.116;825;E;04;002;R0b;0;b;NOVO;pdf
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_001.R2a.dwg;DE;SPM00021D;114.116;825;E;02;001;R2a;2;a;DESATUALIZADO;dwg
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_001.R2a.pdf;DE;SPM00021D;114.116;825;E;02;001;R2a;2;a;DESATUALIZADO;pdf
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_002.R2a.dwg;DE;SPM00021D;114.116;825;E;02;002;R2a;2;a;DESATUALIZADO;dwg
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_002.R2a.pdf;DE;SPM00021D;114.116;825;E;02;002;R2a;2;a;DESATUALIZADO;pdf
Projeto de Iluminação - Detalhes;DE-SPM00021D-114.116-825-E02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_003.R1a.dwg;DE;SPM00021D;114.116;825;E;02;003;R1a;1;a;DESATUALIZADO;dwg
Projeto de Iluminação - Detalhes;DE-SPM00021D-114.116-825-E02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_003.R1a.pdf;DE;SPM00021D;114.116;825;E;02;003;R1a;1;a;DESATUALIZADO;pdf
Projeto de Iluminação - Entrada de energia;DE-SPM00021D-114.116-825-E02/101;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_101.R0a.dwg;DE;SPM00021D;114.116;825;E;02;101;R0a;0;a;NOVO;dwg
Projeto de Iluminação - Entrada de energia;DE-SPM00021D-114.116-825-E02/101;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_101.R0a.pdf;DE;SPM00021D;114.116;825;E;02;101;R0a;0;a;NOVO;pdf
Projeto de Iluminação - Esquema unifilar e comando;DE-SPM00021D-114.116-825-E02/102;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_102.R1a.dwg;DE;SPM00021D;114.116;825;E;02;102;R1a;1;a;NOVO;dwg
Projeto de Iluminação - Esquema unifilar e comando;DE-SPM00021D-114.116-825-E02/102;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_102.R1a.pdf;DE;SPM00021D;114.116;825;E;02;102;R1a;1;a;NOVO;pdf
Projeto de Iluminação - Entrada de energia;DE-SPM00021D-114.116-825-E02/103;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_103.R0b.dwg;DE;SPM00021D;114.116;825;E;02;103;R0b;0;b;NOVO;dwg
Projeto de Iluminação - Entrada de energia;DE-SPM00021D-114.116-825-E02/103;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_103.R0b.pdf;DE;SPM00021D;114.116;825;E;02;103;R0b;0;b;NOVO;pdf
Projeto de Iluminação - Esquema unifilar e comando;DE-SPM00021D-114.116-825-E02/104;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_104.R1a.dwg;DE;SPM00021D;114.116;825;E;02;104;R1a;1;a;NOVO;dwg
Projeto de Iluminação - Esquema unifilar e comando;DE-SPM00021D-114.116-825-E02/104;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/DE-SPM00021D-114.116-825-E02_104.R1a.pdf;DE;SPM00021D;114.116;825;E;02;104;R1a;1;a;NOVO;pdf
Memória de cálculo de iluminação;MC-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MC-SPM00021D-114.116-825-E02_001.R1a.docx;MC;SPM00021D;114.116;825;E;02;001;R1a;1;a;DESATUALIZADO;docx
Memória de cálculo de iluminação;MC-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MC-SPM00021D-114.116-825-E02_001.R1a.pdf;MC;SPM00021D;114.116;825;E;02;001;R1a;1;a;DESATUALIZADO;pdf
Memória de cálculo de iluminação;MC-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MC-SPM00021D-114.116-825-E02_002.R1a.docx;MC;SPM00021D;114.116;825;E;02;002;R1a;1;a;DESATUALIZADO;docx
Memória de cálculo de iluminação;MC-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MC-SPM00021D-114.116-825-E02_002.R1a.pdf;MC;SPM00021D;114.116;825;E;02;002;R1a;1;a;DESATUALIZADO;pdf
Memória descritivo de iluminação;MD-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MD-SPM00021D-114.116-825-E02_001.R0a.docx;MD;SPM00021D;114.116;825;E;02;001;R0a;0;a;NOVO;docx
Memória descritivo de iluminação;MD-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/PROJETOS/MD-SPM00021D-114.116-825-E02_001.R0a.pdf;MD;SPM00021D;114.116;825;E;02;001;R0a;0;a;NOVO;pdf
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-E02_001.R3a.dwg;DE;SPM00021D;114.116;825;E;02;001;R3a;3;a;NOVO;dwg
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-E02_001.R3a.pdf;DE;SPM00021D;114.116;825;E;02;001;R3a;3;a;NOVO;pdf
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-E02_002.R3a.dwg;DE;SPM00021D;114.116;825;E;02;002;R3a;3;a;NOVO;dwg
Projeto de Iluminação - Planta;DE-SPM00021D-114.116-825-E02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/08-Projeto de Elétrica/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-E02_002.R3a.pdf;DE;SPM00021D;114.116;825;E;02;002;R3a;3;a;NOVO;pdf
